annee,code,libelle,codfil,codniv,codmes,credit,budmin,budisu,codpro1,codpro2,codpro3,codisu,releve,F15
2025/2026,QMA1222,Statistics II,QMA,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA1231,Management of request,QMA,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA1232,Technical data,QMA,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA1241,Quality management and improvement,QMA,01,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,QMA1242,Audit Evaluation and Certification,QMA,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA1251,Organization of a workstation ,QMA,01,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,QMA1252,Production planning,QMA,01,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,QMA1261,Methodology for drafting the report of internship,QMA,01,semestre2,1.0,15.0,12.0,,,,,oui,False
2025/2026,QMA1262,The bases of the project planning,QMA,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA1271,English expression,QMA,01,semestre2,1.0,15.0,12.0,,,,,oui,False
2025/2026,QMA1272,Economy and organization of enterprises,QMA,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA2311,Probabilities and operational research I,QMA,02,semestre1,3.0,45.0,30.0,,,,,oui,False
2025/2026,QMA2312,Applied computer I,QMA,02,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA2321,The information system ,QMA,02,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA2322,Cost accounting and budgetary management,QMA,02,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA2331,Scheduling/Launch I,QMA,02,semestre1,1.0,15.0,12.0,,,,,oui,False
2025/2026,QMA2332,Implementation of animproving process I,QMA,02,semestre1,1.5,22.5,15.0,,,,,oui,False
2025/2026,QMA2333,Scheduling/Launch II,QMA,02,semestre1,1.0,15.0,12.0,,,,,oui,False
2025/2026,QMA2341,Mastery of processes,QMA,02,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA2342,Piloting of workshop,QMA,02,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA2351,Optimization processes/experimental approaches,QMA,02,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA2352,Actuation of the flows in just in time,QMA,02,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA2353,Optimization of a workstation ,QMA,02,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA2354,Optimization of a implementation ,QMA,02,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA2361,Simulation of a system of production of goods and services I,QMA,02,semestre1,1.0,15.0,12.0,,,,,oui,False
2025/2026,QMA2362,The Ethics,QMA,02,semestre1,1.0,15.0,12.0,,,,,oui,False
2025/2026,QMA2371,Law on commercial compagnies,QMA,02,semestre1,1.0,15.0,12.0,,,,,oui,False
2025/2026,QMA2372,Civil law,QMA,02,semestre1,1.0,15.0,12.0,,,,,oui,False
2025/2026,QMA2411,Probabilities and operational research II,QMA,02,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,QMA2412,Applied computer II,QMA,02,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA2421,System of information II,QMA,02,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA2422,Analytical accounting and budgetary management II,QMA,02,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA2431,Documentary management of a quality system,QMA,02,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,QMA2432,Organization and animation of a unit of production of goods and services,QMA,02,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,QMA2451,Parameterization of an ERP,QMA,02,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,QMA2452,Simulation of a system of production of goods and services II,QMA,02,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,QMA246,The professional internshipp,QMA,02,semestre2,4.0,90.0,40.0,,,,,oui,False
2025/2026,QMA2471,Business law II,QMA,02,semestre2,1.0,15.0,12.0,,,,,oui,False
2025/2026,QMA2472,Labor law,QMA,02,semestre2,2.0,30.0,20.0,XXMOHAMA,,,LABORLAW,oui,False
2025/2026,QMA2473,Civic education ond ethics,QMA,02,semestre2,1.0,15.0,12.0,,,,,oui,False
2025/2026,RES1111,Analyse mathématique I ,RES,01,semestre1,3.0,45.0,30.0,,,,,oui,False
2025/2026,RES1112,Algèbre linéaire I ,RES,01,semestre1,1.0,15.0,12.0,,,,,oui,False
2025/2026,RES1121,Initiation à l’informatique ,RES,01,semestre1,1.0,15.0,12.0,,,,,oui,False
2025/2026,RES1122,Architecture des ordinateurs ,RES,01,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,RES1123,Physique générale ,RES,01,semestre1,2.0,30.0,20.0,DJFONOU,,,PHYSIGENE,oui,False
2025/2026,RES1131,Signaux et Système ,RES,01,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,RES1132,Technique de transmission analogique ,RES,01,semestre1,3.0,45.0,30.0,,,,,oui,False
2025/2026,RES1141,Electronique numérique I ,RES,01,semestre1,3.0,45.0,30.0,,,,,oui,False
2025/2026,RES1142,Circuits électriques ,RES,01,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,RES1151,Electronique de base I ,RES,01,semestre1,3.0,45.0,30.0,,,,,oui,False
2025/2026,RES1161,Concept généraux des réseaux (réseaux NGN) ,RES,01,semestre1,1.0,15.0,12.0,,,,,oui,False
2025/2026,RES1162,TP RESEAUX,RES,01,semestre1,5.0,75.0,50.0,,,,,oui,False
2025/2026,RES1171,Expression orale ,RES,01,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,RES1172,Comptabilité Générale ,RES,01,semestre1,2.0,30.0,20.0,,,,,oui,False
2025/2026,RES1181,CONCEPT GENERAUX DES RESEAUX/ RESEAUX ET TELEINFO,RES,01,semestre1,4.0,60.0,40.0,,,,,oui,False
2025/2026,RES1191,Expression anglaise,RES,01,semestre1,2.0,30.0,20.0,NCMICHAEL,,,ANGLAIS,oui,False
2025/2026,RES1192,EXPRESSION FRANCAISE,RES,01,semestre1,1.0,15.0,12.0,KOWELVEDE,,,FRANCAIS2,oui,False
2025/2026,RES1211,Analyse mathématique II ,RES,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,RES1212,Algèbre linéaire II ,RES,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,RES1221,Algorithme et Programmation ,RES,01,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,RES1222,Electromagnétisme ,RES,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,RES1231,Technique de Transmissions numériques ,RES,01,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,RES1241,Electronique numériques II ,RES,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,RES1242,Electronique de base II ,RES,01,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,RES1251,Administration et supervision des réseaux ,RES,01,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,RES1252,Introduction à la sécurité informatique ,RES,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,RES1261,Nomadisme ,RES,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,RES1262,Technologie de l’internet ,RES,01,semestre2,3.0,45.0,30.0,,,,,oui,False
2025/2026,RES1271,Economie et Organisation des Entreprises ,RES,01,semestre2,2.0,30.0,20.0,,,,,oui,False
2025/2026,RES1272,Techniques expression,RES,01,semestre2,1.0,15.0,12.0,,,,,oui,False
2025/2026,RES1282,COMPTABILITE GENERALE/COMPTA ANAL ET GESTION,RES,01,semestre2,1.0,15.0,12.0,,,,,oui,False
2025/2026,RES2123,Optique pour les Télécoms,RES,02,semestre1,2.0,30.0,20.0,DETATCHUM,,,OPTTELECO,oui,False
2025/2026,RES2191,EXPRESSION ANGLAISE,RES,02,semestre1,2.0,30.0,20.0,AGNERRIS,,,EXPREANGL,oui,False
2025/2026,RES2311,Probabilité ,RES,02,semestre1,2.0,30.0,20.0,CHGOMA,,,PROBABILI,oui,False
2025/2026,RES2312,Outils scientifiques de base III,RES,02,semestre1,3.0,30.0,30.0,MOYEMELE,,,ANAMATHE3,oui,False
2025/2026,RES2321,Système d’exploitation ,RES,02,semestre1,3.0,45.0,30.0,DENIMENI,CHBRUKO,,SYSTEXPLO,oui,False
2025/2026,RES2322,Propagation des ondes ,RES,02,semestre1,2.0,30.0,20.0,JOKAMGA,,,PROPAONDE,oui,False
2025/2026,RES2323,Projet académique,RES,01,semestre1,3.0,45.0,30.0,,,,PROJACADE,oui,False
2025/2026,RES2331,Téléphonie (RTC/RNIS) ,RES,02,semestre1,3.0,45.0,30.0,MAKAMGA,,,TELRTCRNI,oui,False
2025/2026,RES2332,Téléphonie sur IP ,RES,02,semestre1,3.0,45.0,30.0,JOKAMGA,,,TELEPHOIP,oui,False
2025/2026,RES2341,Transmission sur fibre optique ,RES,02,semestre1,3.0,45.0,30.0,JOKAMGA,,,TRAFIBOPT,oui,False
2025/2026,RES2342,Modulation numérique et notion de compression ,RES,02,semestre1,2.0,30.0,20.0,JOKAMGA,,,MODNUMCOM,oui,False
2025/2026,RES2351,Réseaux étendu et technologie IP ,RES,02,semestre1,2.0,30.0,20.0,JOKAMGA,,,RESETENDU,oui,False
2025/2026,RES2352,TP Réseaux ,RES,02,semestre1,1.0,15.0,12.0,CHBRUKO,DENIMENI,,TPRESEAUX,oui,False
2025/2026,RES2361,Administration des Système d’Exploitation réseaux ,RES,02,semestre1,3.0,45.0,30.0,JOKAMGA,,,ADMSYSEXP,oui,False
2025/2026,RES2362,Authentification et service d’annuaires ,RES,02,semestre1,2.0,30.0,20.0,DENIMENI,,,AUTSERANN,oui,False
2025/2026,RES2371,Création d’Entreprise ,RES,02,semestre1,2.0,30.0,20.0,STTSAMO,,,ENTREPREN,oui,False
2025/2026,RES2372,Education civique et éthique ,RES,02,semestre1,1.0,15.0,12.0,ISMBEMIN,,,EDUCIVETH,oui,False
2025/2026,RES2411,Outils scientifiques de base IV,RES,02,semestre2,2.0,30.0,20.0,MOYEMELE,,,ANAMATHE4,oui,False
2025/2026,RES2412,Statistique ,RES,02,semestre2,2.0,30.0,20.0,CHGOMA,,,,oui,False
2025/2026,RES2421,Base de données ,RES,02,semestre2,3.0,45.0,30.0,JOKAMGA,,,BASEDEDON,oui,False
2025/2026,RES2422,Informatique générale II ,RES,02,semestre2,5.0,75.0,50.0,JOMBONDO,,,INFORGEN2,oui,False
2025/2026,RES2431,Traitement analogique et numérique du signal ,RES,02,semestre2,2.0,30.0,20.0,JOKAMGA,,,ANANUMSIG,oui,False
2025/2026,RES2432,Réseaux locaux sans fil ,RES,02,semestre2,2.0,30.0,20.0,JOKAMGA,,,RESLOCSAF,oui,False
2025/2026,RES2433,Veille technologique ,RES,02,semestre2,1.0,15.0,12.0,JOKAMGA,,,VEILLETEC,oui,False
2025/2026,RES2441,Les réseaux de transmission ,RES,02,semestre2,2.0,30.0,20.0,JOKAMGA,,,RESEATRAN,oui,False
2025/2026,RES2442,Application client-serveur et Web ,RES,02,semestre2,2.0,30.0,20.0,JOKAMGA,,,APPCLISER,oui,False
2025/2026,RES2451,Réseaux mobiles ,RES,02,semestre2,2.0,30.0,20.0,JOKAMGA,,,RESEMOBIL,oui,False
2025/2026,RES2452,Sécurité avancée des réseaux ,RES,02,semestre2,2.0,30.0,20.0,DENIMENI,,,SECAVARES,oui,False
2025/2026,RES2461,Stage professionnel ,RES,02,semestre2,6.0,90.0,60.0,THTCHATCHOUA,,,STAGEPROF,oui,False
2025/2026,RES2471,Economie générale ,RES,02,semestre2,3.0,45.0,30.0,HUDJOMO,,,ECOORGENT,oui,False
2025/2026,SFM1111,Biologie cellulaire et histologie ,SFM,01,semestre1,1.0,15.0,12.0,THNGAKO,,,BIOLOGCEL,oui,False
2025/2026,SFM1112,Anatomie -Physiologie 1 ,SFM,01,semestre1,3.0,45.0,30.0,THNGAKO,,,ANATPHYS1,oui,False
2025/2026,SFM1113,Embryologie ,SFM,01,semestre1,1.0,15.0,12.0,ADMINISTR,,,EMBRYOLOG,oui,False
2025/2026,SFM1114,Biologie de la reproduction ,SFM,01,semestre1,1.0,15.0,12.0,ADMINISTR,,,BIOLREPRO,oui,False
2025/2026,SFM1121,Puériculture ,SFM,01,semestre1,1.0,15.0,12.0,FREDA,,,PUECULTUR,oui,False
2025/2026,SFM1122,Nutrition ,SFM,01,semestre1,1.0,15.0,12.0,THNGAKO,FREDA,,NUTRIHUMA,oui,False
2025/2026,SFM1123,Diététique ,SFM,01,semestre1,1.0,15.0,12.0,ADMINISTR,,,DIETETIQU,oui,False
2025/2026,SFM1131,Histoire de la profession de la sage-femme,SFM,01,semestre1,1.0,15.0,12.0,FREDA,,,HISPROINF,oui,False
2025/2026,SFM1132,Éthique et déontologie professionnelle ,SFM,01,semestre1,1.0,15.0,12.0,ISMBEMIN,,,ETHIQDEON,oui,False
2025/2026,SFM1133,Soins infirmiers de base ,SFM,01,semestre1,4.0,45.0,40.0,ZIKOM,METSASSE,,SOININFIM,oui,False
2025/2026,SFM1141,Législation professionnelle ,SFM,01,semestre1,1.0,15.0,12.0,ADMINISTR,,,LEGIPROFE,oui,False
2025/2026,SFM1142,Système national de santé / Politique de santé ,SFM,01,semestre1,1.0,15.0,12.0,ADMINISTR,,,SYSNATSAN,oui,False
2025/2026,SFM1143,Microbiologie ,SFM,01,semestre1,1.0,15.0,12.0,ALHAPPY,,,MICROBIOF1,oui,False
2025/2026,SFM1151,Pharmacologie générale ,SFM,01,semestre1,1.0,15.0,12.0,ADMINISTR,,,PHARMAGEN,oui,False
2025/2026,SFM1152,Hématologie ,SFM,01,semestre1,1.0,15.0,12.0,ADMINISTR,,,HEMATHOCL,oui,False
2025/2026,SFM1153,Pathologie générale ,SFM,01,semestre1,4.0,60.0,40.0,ADMINISTR,,,PATHGENER,oui,False
2025/2026,SFM1161,Psychologie-sociologie ,SFM,01,semestre1,1.0,15.0,12.0,ADMINISTR,,,PSYCHOLOG,oui,False
2025/2026,SFM1162,Éducation pour la santé ,SFM,01,semestre1,1.0,15.0,12.0,ADMINISTR,,,EDUCSANTE,oui,False
2025/2026,SFM1163,Prévention des infections ,SFM,01,semestre1,1.0,15.0,12.0,ADMINISTR,,,PREVINFEC,oui,False
2025/2026,SFM1171,Méthode de travail ,SFM,01,semestre1,1.0,15.0,12.0,ADMINISTR,,,METHTRAVA,oui,False
2025/2026,SFM1172,Langue officielle 1 ,SFM,01,semestre1,1.0,15.0,12.0,ADMINISTR,,,LANGOFFIC,oui,False
2025/2026,SFM1173,Techniques de l’information et de la communication 1 ,SFM,01,semestre1,1.0,15.0,12.0,ADMINISTR,,,INFORGEN1,oui,False
2025/2026,SFM1211,Anatomie physiologie 2 ,SFM,01,semestre2,4.0,60.0,40.0,THNGAKO,YVNGOUSSEU,,ANATPHYS2,oui,False
2025/2026,SFM1212,Sémiologie ,SFM,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,SEMIOGEN,oui,False
2025/2026,SFM1213,Pharmacologie spéciale ,SFM,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,PHARSPECI,oui,False
2025/2026,SFM1221,Techniques de laboratoire ,SFM,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,TECHLABOR,oui,False
2025/2026,SFM1222,Biochimie clinique ,SFM,01,semestre2,1.0,15.0,12.0,ALHAPPY,CHMBA,,BIOCHICLI1,oui,False
2025/2026,SFM1223,Parasitologie/Mycologie ,SFM,01,semestre2,1.0,15.0,12.0,ALHAPPY,,,PARASITOL,oui,False
2025/2026,SFM1231,Grossesse ,SFM,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,GROSSESSE,oui,False
2025/2026,SFM1232,Suivi-prénatal ,SFM,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,SUIVPRENA,oui,False
2025/2026,SFM1233,Accouchement en présentation du sommet ,SFM,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,ACCPRESOM,oui,False
2025/2026,SFM1234,Suivi post natal ,SFM,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,SOINSPOPA,oui,False
2025/2026,SFM1241,Communication pour le développement ,SFM,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,COMDEVPT,oui,False
2025/2026,SFM1242,Éducation à la vie familiale ,SFM,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,EDUVIEFAM,oui,False
2025/2026,SFM1243,Soins de base à la naissance/Néonatologie ,SFM,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,SOINSANNE,oui,False
2025/2026,SFM1251,Soins de santé primaire ,SFM,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,SOISANPRI,oui,False
2025/2026,SFM1252,Soins infirmiers/Obstétricaux/Néonataux de base ,SFM,01,semestre2,1.0,15.0,12.0,ZIKOM,,,URGENOBST,oui,False
2025/2026,SFM1253,Hygiène et assainissement ,SFM,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,HYGASSAIN,oui,False
2025/2026,SFM1254,Secourisme ,SFM,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,SECOURISM,oui,False
2025/2026,SFM1261,Activités ,SFM,01,semestre2,6.0,90.0,60.0,ADMINISTR,,,ACTIVITES,oui,False
2025/2026,SFM1271,Démarche des soins ,SFM,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,DEMARSOIN,oui,False
2025/2026,SFM1272,Genre ,SFM,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,GENRE,oui,False
2025/2026,SFM1273,Droits humains ,SFM,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,DROIHUMAI,oui,False
2025/2026,SIN1111,Biologie cellulaire - Histologie ,SIN,01,semestre1,1.0,15.0,12.0,THNGAKO,,,BIOLOGCEL,oui,False
2025/2026,SIN1112,Anatomie - Physiologie I ,SIN,01,semestre1,4.0,60.0,40.0,THNGAKO,YVNGOUSSEU,,ANATPHYS1,oui,False
2025/2026,SIN1113,Chimie générale ,SIN,01,semestre1,1.0,15.0,12.0,THNGAKO,,,CHIMIEGEN,oui,False
2025/2026,SIN1121,Microbiologie - Bactériologie ,SIN,01,semestre1,1.0,15.0,12.0,ALHAPPY,,,MICROBIOF1,oui,False
2025/2026,SIN1122,Parasitologie ,SIN,01,semestre1,1.0,15.0,12.0,ALHAPPY,,,PARASITOL,oui,False
2025/2026,SIN1123,Biochimie ,SIN,01,semestre1,1.0,15.0,12.0,ALHAPPY,CHMBA,,BIOCHIMIE,oui,False
2025/2026,SIN1131,Sociologie - Anthropologie et Psychologie ,SIN,01,semestre1,6.0,90.0,60.0,JOTINTCHOU,NAMBALIDAM,,ANTPHYSOC,oui,False
2025/2026,SIN1141,Concepts et théories en sciences infirmières ,SIN,01,semestre1,2.0,30.0,20.0,BEKENFACK,THNGAKO,,CONTHESCI,oui,False
2025/2026,SIN1151,Histoire de la profession infirmière ,SIN,01,semestre1,1.0,15.0,12.0,BEKENFACK,THNGAKO,,HISPROINF,oui,False
2025/2026,SIN1152,Cycle de vie ,SIN,01,semestre1,2.0,30.0,20.0,ALHAPPY,,,CYCLDEVIE,oui,False
2025/2026,SIN1161,Stage clinique I (médecine-pédiatrie) ,SIN,01,semestre1,6.0,90.0,60.0,ADMINISTR,,,STAGECLI1,oui,False
2025/2026,SIN1171,Anglais ,SIN,01,semestre1,1.0,15.0,12.0,NCMICHAEL,,,ANGLAIS,oui,False
2025/2026,SIN1172,Technique de l’information et de la communication ,SIN,01,semestre1,1.0,15.0,12.0,ADMINISTR,,,TECINFCOM,oui,False
2025/2026,SIN1173,Français médical ,SIN,01,semestre1,1.0,15.0,12.0,ADMINISTR,,,FRANCMEDI,oui,False
2025/2026,SIN1211,Système cardiovasculaire ,SIN,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,SYSCARVAS,oui,False
2025/2026,SIN1212,Système respiratoire ,SIN,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,SYSTRESPI,oui,False
2025/2026,SIN1213,Système digestif ,SIN,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,SYSTDIGES,oui,False
2025/2026,SIN1214,Système génito-urinaire (femme-homme) ,SIN,01,semestre2,2.0,30.0,20.0,ADMINISTR,,,SYSGENURI,oui,False
2025/2026,SIN1221,Microbiologie II (Virologie - Mycologie - Immunologie) ,SIN,01,semestre2,4.0,60.0,40.0,ALHAPPY,,,MICROBIOF2,oui,False
2025/2026,SIN1231,Démarche des soins ,SIN,01,semestre2,1.0,15.0,12.0,ADMINISTR,,,DEMARSOIN,oui,False
2025/2026,SIN1232,Planification des soins ,SIN,01,semestre2,2.0,30.0,20.0,JOTINTCHOU,,,PLANSOINS,oui,False
2025/2026,SIN1233,Premiers secours ,SIN,01,semestre2,2.0,30.0,20.0,THNGAKO,,,PREMSECOU,oui,False
2025/2026,SIN1241,Soins en médecine ,SIN,01,semestre2,2.0,30.0,20.0,ZIKOM,METSASSE,,SOINMEDEC,oui,False
2025/2026,SIN1242,Ethique et déontologie professionnelle,SIN,01,semestre2,2.0,30.0,20.0,ISMBEMIN,,,ETHIQDEON,oui,False
2025/2026,SIN1251,Épidémiologie ,SIN,01,semestre2,1.0,15.0,12.0,THNGAKO,,,EPIDEMIO1,oui,False
2025/2026,SIN1252,Démographie ,SIN,01,semestre2,0.5,,8.0,ADMINISTR,,,DEMOGRAPH,oui,False
2025/2026,SIN1253,Santé environnementale ,SIN,01,semestre2,1.5,22.5,15.0,THNGAKO,,,SANTENVIR,oui,False
2025/2026,SIN1261,Stage de médecine et pédiatrique II ,SIN,01,semestre2,6.0,90.0,60.0,ADMINISTR,,,STAMEDPEII,oui,False
2025/2026,SIN1272,Technique de l’Information et de la Communication ,SIN,01,semestre2,1.0,15.0,12.0,CHBRUKO,,,TECINFCOM,oui,False
2025/2026,SIN1273,Français ,SIN,01,semestre2,1.0,15.0,12.0,KOWELVEDE,TAKENGNE,,FRANCAIS2,oui,False
2025/2026,SIN2311,Mathématiques appliquées ,SIN,02,semestre1,2.0,30.0,20.0,CHGOMA,JOKAMGA,,MATHMAAPP,oui,False
2025/2026,SIN2312,Biostatistiques ,SIN,02,semestre1,2.0,30.0,20.0,CHGOMA,,,BIOSTATIC,oui,False
2025/2026,SIN2313,Biophysique et technologie ,SIN,02,semestre1,1.0,15.0,12.0,DAYONZO,,,BIOPHYSIQ,oui,False
2025/2026,SIN2321,Pharmacologie générale ,SIN,02,semestre1,4.0,60.0,40.0,AUKUINZE,JOTINTCHOU,,PHARMAGEN,oui,False
2025/2026,SIN2331,Soins en chirurgie ,SIN,02,semestre1,1.0,15.0,12.0,ZIKOM,,,SOINSCHIR,oui,False
2025/2026,SIN2332,Transfusion sanguine ,SIN,02,semestre1,0.5,,8.0,ZIKOM,,,TRANSFSAN,oui,False
2025/2026,SIN2333,Soins en pédiatrie ,SIN,02,semestre1,1.0,15.0,12.0,FREDA,BEKENFACK,,SOINPEDIA,oui,False
2025/2026,SIN2334,Puériculture ,SIN,02,semestre1,0.5,15.0,8.0,ROMBAKMENE,JOTINTCHOU,,PUECULTUR,oui,False
2025/2026,SIN2335,Soins obstétricaux et gynécologique ,SIN,02,semestre1,1.0,15.0,12.0,FREDA,,,SOINSOBST,oui,False
2025/2026,SIN2341,La planification familiale (PF) ,SIN,02,semestre1,0.5,,8.0,MAKAMGA,,,PLANIFAMI,oui,False
2025/2026,SIN2342,Soins intra-partum ,SIN,02,semestre1,0.5,,8.0,ZIKOM,MAKAMGA,,SOININTRA,oui,False
2025/2026,SIN2343,Soins post-partum ,SIN,02,semestre1,0.5,,8.0,ZIKOM,MAKAMGA,,SOINSPOPA,oui,False
2025/2026,SIN2344,Soins au nouveau-né ,SIN,02,semestre1,0.5,,8.0,ROMBAKMENE,,,SOINSANNE,oui,False
2025/2026,SIN2345,Allaitement maternel ,SIN,02,semestre1,0.5,,8.0,CHMBA,,,ALLAITMAT,oui,False
2025/2026,SIN2346,Allaitement artificiel ,SIN,02,semestre1,0.5,,8.0,MAKAMGA,CHMBA,,ALLARTSI2,oui,False
2025/2026,SIN2347,Soins gynécologiques ,SIN,02,semestre1,1.0,15.0,12.0,FREDA,MAKAMGA,,SOINGENIC,oui,False
2025/2026,SIN2351,Pathologies infectieuses et parasitaires ,SIN,02,semestre1,2.0,30.0,20.0,THNGAKO,,,PATINFPAR,oui,False
2025/2026,SIN2352,Pathologie infectieuse localisée ,SIN,02,semestre1,0.5,,8.0,THNGAKO,BEKENFACK,,PATINFLOC,oui,False
2025/2026,SIN2353,Pathologies chirurgicales ,SIN,02,semestre1,0.5,,8.0,JOTINTCHOU,AUKUINZE,,PATHOCHIR,oui,False
2025/2026,SIN2354,Pathologies par système ,SIN,02,semestre1,1.0,15.0,12.0,ROMBAKMENE,THNGAKO,,PATPARSYS,oui,False
2025/2026,SIN2361,Stage clinique III ,SIN,02,semestre1,6.0,90.0,60.0,ADMINISTR,,,STAGECLI3,oui,False
2025/2026,SIN2371,Français ,SIN,02,semestre1,1.0,15.0,12.0,KOWELVEDE,TAKENGNE,,FRANCAIS2,oui,False
2025/2026,SIN2372,Anglais ,SIN,02,semestre1,1.0,15.0,12.0,NCMICHAEL,,,ANGLAIS,oui,False
2025/2026,SIN2373,Technologies de l’information et de la communication ,SIN,02,semestre1,1.0,15.0,12.0,CHBRUKO,,,TECINFCOM,oui,False
2025/2026,SIN2411,Communication pour le changement de comportement II ,SIN,02,semestre2,1.0,15.0,12.0,ZIKOM,,,COMCHACO3,oui,False
2025/2026,SIN2412,Sante communautaire ,SIN,02,semestre2,2.0,30.0,20.0,KEMAUKAM,,,SANTECOMM,oui,False
2025/2026,SIN2413,Sante et développement ,SIN,02,semestre2,1.0,15.0,12.0,ADMINISTR,,,SANTEDEV,oui,False
2025/2026,SIN2421,Techniques de laboratoire ,SIN,02,semestre2,1.0,15.0,12.0,ALHAPPY,,,TECHLABOR,oui,False
2025/2026,SIN2422,Imagerie médicale ,SIN,02,semestre2,1.0,15.0,12.0,ADMINISTR,,,IMAGMEDIC,oui,False
2025/2026,SIN2431,Pathologies obstétricales ,SIN,02,semestre2,3.0,45.0,30.0,ADMINISTR,,,PATHOBSTR,oui,False
2025/2026,SIN2432,Pathologies gynécologiques ,SIN,02,semestre2,2.0,30.0,20.0,MAKAMGA,,,PATHOGYNE,oui,False
2025/2026,SIN2441,Soins infirmiers aux urgences ,SIN,02,semestre2,1.0,15.0,12.0,THNGAKO,METSASSE,,SOINSURGE,oui,False
2025/2026,SIN2442,Soins infirmiers au bloc opérateur ,SIN,02,semestre2,2.0,30.0,20.0,ADMINISTR,,,BLOCOPERT,oui,False
2025/2026,SIN2443,Soins infirmiers en anesthésie ,SIN,02,semestre2,1.0,15.0,12.0,THNGAKO,METSASSE,,SOINFIANE,oui,False
2025/2026,SIN2451,Pharmacologie clinique ,SIN,02,semestre2,4.0,60.0,40.0,JOTINTCHOU,,,PHARMACLI,oui,False
2025/2026,SIN2452,Nutrition humaine et pathologies associée ,SIN,02,semestre2,2.0,30.0,20.0,THNGAKO,,,NUTRIHUMA,oui,False
2025/2026,SIN2461,Stage clinique IV ,SIN,02,semestre2,6.0,90.0,60.0,ADMINISTR,,,STAGECLI4,oui,False
2025/2026,SIN2471,Initiation à la Recherche ,SIN,02,semestre2,3.0,45.0,30.0,STTSAMO,,,INITRECHE,oui,False
2025/2026,SIN3511,Programmes de santé au Cameroun ,SIN,03,semestre1,2.0,30.0,20.0,ADMINISTR,,,PROSANPRI,oui,False
